TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
1618260841.890961,0.000000,0.000000,5376,0,0,0,0

1618260841.898879,0.000000,0.000000,5376,0,0,0,0

1618260841.996552,0.000000,0.000000,5376,0,0,0,0

1618260841.997113,0.000000,0.000000,5376,0,0,0,0

1618260841.998035,0.000000,0.000000,5376,0,0,0,0

1618260841.998776,0.000000,0.000000,7005,0,0,0,0

1618260842.007087,0.000000,0.000000,8399,0,0,0,0

1618260842.007178,0.000000,0.000000,8399,0,0,0,0

1618260842.007224,0.000000,0.000000,8399,0,0,0,0

1618260842.007272,0.000000,0.000000,8399,0,0,0,0

1618260842.007319,0.000000,0.000000,8399,0,0,0,0

1618260842.007367,0.000000,0.000000,8399,0,0,0,0

1618260842.007412,0.000000,0.000000,8399,0,0,0,0

1618260842.007457,0.000000,0.000000,8399,0,0,0,0

1618260842.007509,0.000000,0.000000,8399,0,0,0,0

1618260842.007569,0.000000,0.000000,8399,0,0,0,0

1618260842.007623,0.000000,0.000000,8399,0,0,0,0

1618260842.108911,0.000000,0.000000,8399,0,0,0,0

1618260842.109007,0.000000,0.000000,9187,0,0,0,0

1618260842.109064,0.000000,0.000000,9187,0,0,0,0

1618260842.109318,0.000000,0.000000,9187,0,0,0,0

1618260842.109661,0.000000,0.000000,9187,0,0,0,0

1618260842.109775,0.000000,0.000000,9187,0,0,0,0

1618260842.109939,0.000000,0.000000,9187,0,0,0,0

1618260842.109989,0.000000,0.000000,9187,0,0,0,0

1618260842.110041,0.000000,0.000000,9727,0,0,0,0

1618260842.110089,0.000000,0.000000,9727,0,0,0,0

1618260842.110615,0.000000,0.000000,9727,0,0,0,0

1618260842.110782,0.000000,0.000000,9727,0,0,0,0

1618260842.110842,0.000000,0.000000,9727,0,0,0,0

1618260842.111291,0.000000,0.000000,9727,0,0,0,0

1618260842.111425,0.000000,0.000000,9727,0,0,0,0

1618260842.111530,0.000000,0.000000,9727,0,0,0,0

1618260842.111589,0.000000,0.000000,9727,0,0,0,0

1618260842.112087,0.000000,0.000000,9727,0,0,0,0

1618260842.112146,0.000000,0.000000,9727,0,0,0,0

1618260842.112383,0.000000,0.000000,9727,0,0,0,0

1618260842.112442,0.000000,0.000000,9727,0,0,0,0

1618260842.112645,0.000000,0.000000,9727,0,0,0,0

1618260842.112812,0.000000,0.000000,9727,0,0,0,0

1618260842.112930,0.000000,0.000000,9727,0,0,0,0

1618260842.113056,0.000000,0.000000,9727,0,0,0,0

1618260842.113178,0.000000,0.000000,9727,0,0,0,0

1618260842.113302,0.000000,0.000000,9727,0,0,0,0

1618260842.114238,0.000000,0.000000,9727,0,0,0,0

1618260842.114422,0.000000,0.000000,9727,0,0,0,0

1618260842.114550,0.000000,0.000000,9727,0,0,0,0

1618260842.114680,0.000000,0.000000,9727,0,0,0,0

1618260842.114809,0.000000,0.000000,9727,0,0,0,0

1618260842.114932,0.000000,0.000000,9727,0,0,0,0

1618260842.115056,0.000000,0.000000,9727,0,0,0,0

1618260842.115176,0.000000,0.000000,9727,0,0,0,0

1618260842.115287,0.000000,0.000000,9727,0,0,0,0

1618260842.115346,0.000000,0.000000,9727,0,0,0,0

1618260842.115398,0.000000,0.000000,9727,0,0,0,0

1618260842.222298,0.000000,0.000000,9727,0,0,0,0

1618260842.222394,0.000000,0.000000,9727,0,0,0,0

1618260842.222439,0.000000,0.000000,9727,0,0,0,0

1618260842.222489,0.000000,0.000000,10888,0,0,0,0

1618260842.222947,0.000000,0.000000,10888,0,0,0,0

1618260842.223139,0.000000,0.000000,10888,0,0,0,0

1618260842.223389,0.000000,0.000000,10888,0,0,0,0

1618260842.223447,0.000000,0.000000,10888,0,0,0,0

1618260842.223614,0.000000,0.000000,10888,0,0,0,0

1618260842.223808,0.000000,0.000000,11555,0,0,0,0

1618260842.223860,0.000000,0.000000,11555,0,0,0,0

1618260842.223906,0.000000,0.000000,11555,0,0,0,0

1618260842.224443,0.000000,0.000000,11555,0,0,0,0

1618260842.224607,0.000000,0.000000,11555,0,0,0,0

1618260842.224731,0.000000,0.000000,11555,0,0,0,0

1618260842.225627,0.000000,0.000000,11555,0,0,0,0

1618260842.225706,0.000000,0.000000,11555,0,0,0,0

1618260842.225749,0.000000,0.000000,11555,0,0,0,0

1618260842.225789,0.000000,0.000000,11555,0,0,0,0

1618260842.225829,0.000000,0.000000,11555,0,0,0,0

1618260842.225870,0.000000,0.000000,11555,0,0,0,0

1618260842.225912,0.000000,0.000000,11555,0,0,0,0

1618260842.225952,0.000000,0.000000,11555,0,0,0,0

1618260842.225997,0.000000,0.000000,11555,0,0,0,0

1618260842.226036,0.000000,0.000000,11555,0,0,0,0

1618260842.226077,0.000000,0.000000,11555,0,0,0,0

1618260842.226116,0.000000,0.000000,11555,0,0,0,0

1618260842.226155,0.000000,0.000000,11555,0,0,0,0

1618260842.226196,0.000000,0.000000,11555,0,0,0,0

1618260842.226235,0.000000,0.000000,11555,0,0,0,0

1618260842.349748,0.000000,0.000000,11555,0,0,0,0

1618260842.350176,0.000000,0.000000,12293,0,0,0,0

1618260842.350361,0.000000,0.000000,12293,0,0,0,0

1618260842.350591,0.000000,0.000000,12293,0,0,0,0

1618260842.350655,0.000000,0.000000,12293,0,0,0,0

1618260842.350708,0.000000,0.000000,12293,0,0,0,0

1618260842.350999,0.000000,0.000000,12293,0,0,0,0

1618260842.351085,0.000000,0.000000,12293,0,0,0,0

1618260842.351278,0.000000,0.000000,12293,0,0,0,0

1618260842.351472,0.000000,0.000000,12293,0,0,0,0

1618260842.351530,0.000000,0.000000,12293,0,0,0,0

1618260842.351583,0.000000,0.000000,12293,0,0,0,0

1618260842.351909,0.000000,0.000000,12293,0,0,0,0

1618260842.352078,0.000000,0.000000,12293,0,0,0,0

1618260842.352273,0.000000,0.000000,12293,0,0,0,0

1618260842.352330,0.000000,0.000000,12293,0,0,0,0

1618260842.352383,0.000000,0.000000,12293,0,0,0,0

1618260842.352785,0.000000,0.000000,12293,0,0,0,0

1618260842.352896,0.000000,0.000000,14227,0,0,0,0

1618260842.352953,0.000000,0.000000,14227,0,0,0,0

1618260842.353227,0.000000,0.000000,14227,0,0,0,0

1618260842.353286,0.000000,0.000000,14227,0,0,0,0

1618260842.353344,0.000000,0.000000,14227,0,0,0,0

1618260842.353657,0.000000,0.000000,14227,0,0,0,0

1618260842.353836,0.000000,0.000000,14227,0,0,0,0

1618260842.353895,0.000000,0.000000,14227,0,0,0,0

1618260842.354274,0.000000,0.000000,14227,0,0,0,0

1618260842.354634,0.000000,0.000000,14227,0,0,0,0

1618260842.354801,0.000000,0.000000,14227,0,0,0,0

1618260842.354949,0.000000,0.000000,14227,0,0,0,0

1618260842.355083,0.000000,0.000000,14227,0,0,0,0

1618260842.355217,0.000000,0.000000,14227,0,0,0,0

1618260842.355420,0.000000,0.000000,14227,0,0,0,0

1618260842.357102,0.000000,0.000000,14227,0,0,0,0

1618260842.357333,0.000000,0.000000,14227,0,0,0,0

1618260842.357454,0.000000,0.000000,14227,0,0,0,0

1618260842.484195,0.000000,0.000000,14227,0,0,0,0

1618260842.484317,0.000000,0.000000,14227,0,0,0,0

1618260842.484368,0.000000,0.000000,14227,0,0,0,0

1618260842.484419,0.000000,0.000000,14227,0,0,0,0

1618260842.484471,0.000000,0.000000,14227,0,0,0,0

1618260842.484519,0.000000,0.000000,14227,0,0,0,0

1618260842.485430,0.000000,0.000000,14227,0,0,0,0

1618260842.485523,0.000000,0.000000,14227,0,0,0,0

1618260842.486043,0.000000,0.000000,14227,0,0,0,0

1618260842.486185,0.000000,0.000000,14227,0,0,0,0

1618260842.486488,0.000000,0.000000,14227,0,0,0,0

1618260842.486700,0.000000,0.000000,14227,0,0,0,0

1618260842.486790,0.000000,0.000000,14227,0,0,0,0

1618260842.486852,0.000000,0.000000,14227,0,0,0,0

1618260842.487144,0.000000,0.000000,14227,0,0,0,0

1618260842.487317,0.000000,0.000000,14227,0,0,0,0

1618260842.487497,0.000000,0.000000,14227,0,0,0,0

1618260842.487619,0.000000,0.000000,14227,0,0,0,0

1618260842.487678,0.000000,0.000000,14227,0,0,0,0

1618260842.487731,0.000000,0.000000,14227,0,0,0,0

1618260842.487789,0.000000,0.000000,14778,0,0,0,0

1618260842.487848,0.000000,0.000000,14778,0,0,0,0

1618260842.488286,0.000000,0.000000,14778,0,0,0,0

1618260842.488452,0.000000,0.000000,14778,0,0,0,0

1618260842.488579,0.000000,0.000000,14778,0,0,0,0

1618260842.488744,0.000000,0.000000,14778,0,0,0,0

1618260842.488865,0.000000,0.000000,14778,0,0,0,0

1618260842.488990,0.000000,0.000000,14778,0,0,0,0

1618260842.489157,0.000000,0.000000,14778,0,0,0,0

1618260842.489282,0.000000,0.000000,14778,0,0,0,0

1618260842.489406,0.000000,0.000000,14778,0,0,0,0

1618260842.489532,0.000000,0.000000,14778,0,0,0,0

1618260842.489716,0.000000,0.000000,14778,0,0,0,0

1618260842.489892,0.000000,0.000000,14778,0,0,0,0

1618260842.490015,0.000000,0.000000,14778,0,0,0,0

1618260842.490141,0.000000,0.000000,14778,0,0,0,0

1618260842.490264,0.000000,0.000000,14778,0,0,0,0

1618260842.490388,0.000000,0.000000,14778,0,0,0,0

1618260842.490552,0.000000,0.000000,14778,0,0,0,0

1618260842.490724,0.000000,0.000000,14778,0,0,0,0

1618260842.490849,0.000000,0.000000,14778,0,0,0,0

1618260842.490973,0.000000,0.000000,14778,0,0,0,0

1618260842.491099,0.000000,0.000000,14778,0,0,0,0

1618260842.491272,0.000000,0.000000,14778,0,0,0,0

1618260842.491396,0.000000,0.000000,14778,0,0,0,0

1618260842.491516,0.000000,0.000000,14778,0,0,0,0

1618260842.491683,0.000000,0.000000,14778,0,0,0,0

1618260842.491807,0.000000,0.000000,14778,0,0,0,0

1618260842.492077,0.000000,0.000000,15348,0,0,0,0

1618260842.492243,0.000000,0.000000,15348,0,0,0,0

1618260842.621749,0.000000,0.000000,15348,0,0,0,0

1618260842.621958,0.000000,0.000000,15348,0,0,0,0

1618260842.622012,0.000000,0.000000,15348,0,0,0,0

1618260842.622057,0.000000,0.000000,15348,0,0,0,0

1618260842.622103,0.000000,0.000000,15348,0,0,0,0

1618260842.622151,0.000000,0.000000,15348,0,0,0,0

1618260842.623895,0.000000,0.000000,17188,0,0,0,0

1618260842.624547,0.000000,0.000000,17188,0,0,0,0

1618260842.624947,0.000000,0.000000,17188,0,0,0,0

1618260842.625279,0.000000,0.000000,17188,0,0,0,0

1618260842.625545,0.000000,0.000000,17188,0,0,0,0

1618260842.625792,0.000000,0.000000,17188,0,0,0,0

1618260842.626063,0.000000,0.000000,17188,0,0,0,0

1618260842.626501,0.000000,0.000000,17188,0,0,0,0

1618260842.626593,0.000000,0.000000,17188,0,0,0,0

1618260842.627228,0.000000,0.000000,17188,0,0,0,0

1618260842.629856,0.000000,0.000000,17188,0,0,0,0

1618260842.630626,0.000000,0.000000,17485,0,0,0,0

1618260842.631392,0.000000,0.000000,17485,0,0,0,0

